arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
115,1,4.5,3.115215337465724,6.0,9.134784662534276
116,1,1.75,4.999993272878939,3.75,3.2500067271210615
116,11,1.5,4.312850876047051,3.5,3.187149123952949
116,15,2.0,5.550391718400601,4.0,3.4496082815993994
116,34,2.0,4.889635012146625,3.75,3.735364987853375
116,113,2.0,5.010743239776284,4.5,3.114256760223716
117,1,1.5,2.7055199021623086,3.25,3.2319800978376914
117,7,1.5,2.5564392430500376,3.25,2.9852274236166294
117,11,1.75,3.193544608715406,3.0,3.931455391284594
117,15,1.75,2.636681306424065,3.25,3.196652026909269
117,34,1.75,3.609060739024879,3.5,4.265939260975121
117,113,1.5,2.6272813717370633,3.25,2.9143852949296036
117,133,1.5,3.4526764834374117,4.0,3.8806568498959217
117,188,1.75,3.688107079027119,3.75,4.5618929209728805
118,1,1.75,3.562597982981357,3.75,3.770735350351976
118,11,2.0,3.570025536614858,3.75,3.617474463385142
118,15,1.75,3.5585361434512084,4.0,3.628963856548792
118,34,2.0,3.9836447782877777,4.0,4.016355221712223
119,1,1.5,3.2499150216325607,3.75,3.3125849783674393
119,7,1.5,2.9545549711237733,3.75,3.6079450288762263
119,15,1.5,3.0045554719415177,3.75,3.1204445280584823
119,34,1.5,3.129183262606175,3.5,3.537483404060491
119,113,1.75,3.867833368264895,3.75,4.382166631735105
120,1,1.25,1.415397255731854,1.25,1.501269410934813
121,1,1.8932745539764213,3.25,5.106725446023579,3.75
121,15,2.690066405458151,4.75,8.05993359454185,6.0
122,1,1.75,3.971321049905391,5.25,4.195345616761276
122,15,1.4999241706161135,3.5,5.500075829383887,3.5
122,113,1.5,3.825562811716404,5.0,3.75777052161693
123,1,1.75,2.6150997115882366,3.75,3.8015669550784303
123,11,1.75,2.767737219467379,3.75,4.565596113865954
123,34,1.75,2.7749724904869977,4.0,4.891694176179668
124,1,1.75,3.0630691321315737,3.5,4.811930867868426
124,11,1.75,3.156828049244403,3.5,4.718171950755597
124,34,2.0,3.398637420536108,3.75,5.226362579463892
124,58,2.0,3.1369041747662463,3.5,4.196429158567087
125,1,1.75,3.151585950873841,3.0,3.181747382459492
125,15,2.0,3.2771075284199696,3.0,3.3895591382466965
126,1,1.6265239483040117,4.0,5.873476051695988,3.5
126,15,1.7137621317895455,4.0,9.911237868210454,3.75
126,113,1.813859578801404,4.25,10.561140421198596,4.0
127,1,1.5,2.4111033727987268,3.0,3.5888966272012732
127,29,1.75,2.9579084900214374,3.25,3.7087581766452287
127,58,1.5,2.5157543543138474,2.75,3.8592456456861526
128,1,1.5,2.9871617977142577,3.0,3.0128382022857423
128,15,1.5,2.7500852485848735,3.0,2.8749147514151265
